variant,family,model_name,train_kind,threshold,f1,f2,recall,precision,accuracy,balanced_accuracy,roc_auc,pr_auc,mcc,tp,fp,fn,tn,predicted_positive_rate
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.19,0.12193732193732194,0.25696445725264166,0.981651376146789,0.06500607533414338,0.08654416123295791,0.5031831025220637,0.5952866827129917,0.10146782928724273,0.010163435303712002,107,1539,2,39,0.975696502667457
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.2,0.12155963302752294,0.2559150169000483,0.9724770642201835,0.06483180428134556,0.09187907528156491,0.501764514366112,0.5952866827129917,0.10146782928724273,0.005019510792530504,106,1529,3,49,0.969176052163604
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.21,0.12162937464142283,0.2560386473429952,0.9724770642201835,0.06487148102815178,0.09247184350918791,0.5020813711468471,0.5952866827129917,0.10146782928724273,0.005866543739365747,106,1528,3,50,0.968583283935981
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.22,0.12176909821941413,0.2562862669245648,0.9724770642201835,0.06495098039215687,0.0936573799644339,0.5027150847083174,0.5952866827129917,0.10146782928724273,0.007516898843057868,106,1526,3,52,0.967397747480735
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.23,0.12176909821941413,0.2562862669245648,0.9724770642201835,0.06495098039215687,0.0936573799644339,0.5027150847083174,0.5952866827129917,0.10146782928724273,0.007516898843057868,106,1526,3,52,0.967397747480735
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.24,0.12197928653624857,0.2566585956416465,0.9724770642201835,0.06507059545733579,0.0954356846473029,0.5036656550505227,0.5952866827129917,0.10146782928724273,0.00989176520524751,106,1523,3,55,0.965619442797866
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.25,0.12110726643598616,0.2547307132459971,0.963302752293578,0.06461538461538462,0.09662122110254891,0.5000290694294253,0.5952866827129917,0.10146782928724273,7.596450709059116e-05,105,1520,4,58,0.9632483698873741
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.26,0.1214574898785425,0.25535019455252916,0.963302752293578,0.06481481481481481,0.0995850622406639,0.5016133533331008,0.5952866827129917,0.10146782928724273,0.004061919629836443,105,1515,4,63,0.9602845287492591
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.27,0.12064965197215777,0.25353486104339346,0.9541284403669725,0.06439628482972136,0.1013633669235329,0.4982936244927385,0.5952866827129917,0.10146782928724273,-0.004150676071029956,104,1511,5,67,0.9573206876111441
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.28,0.12100058173356602,0.2541544477028348,0.9541284403669725,0.06459627329192547,0.1043272080616479,0.499877908396414,0.5952866827129917,0.10146782928724273,-0.0002876234169619549,104,1506,5,72,0.9543568464730291
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.29,0.12156633547632963,0.25515210991167814,0.9541284403669725,0.06491885143570537,0.10906935388263189,0.5024127626422948,0.5952866827129917,0.10146782928724273,0.005423387368079309,104,1498,5,80,0.949614700652045
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.3,0.12220916568742655,0.2562838836865451,0.9541284403669725,0.06528562460765851,0.11440426793123888,0.5052644736689108,0.5952866827129917,0.10146782928724273,0.011284436764906232,104,1489,5,89,0.944279786603438
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.31,0.1215339233038348,0.25469831849653807,0.944954128440367,0.06494325346784363,0.11736810906935388,0.5025784583900187,0.5952866827129917,0.10146782928724273,0.005343731063136993,103,1483,6,95,0.940130409010077
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.32,0.1218214074512123,0.25520317145688803,0.944954128440367,0.06510745891276865,0.11973918197984589,0.5038458855129592,0.5952866827129917,0.10146782928724273,0.007826997708367043,103,1479,6,99,0.9377593360995851
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.33,0.12254610350981558,0.25647410358565736,0.944954128440367,0.06552162849872774,0.12566686425607587,0.5070144533203103,0.5952866827129917,0.10146782928724273,0.013684073004309122,103,1469,6,109,0.9318316538233551
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.34,0.12320574162679426,0.2576288144072036,0.944954128440367,0.06589891234804862,0.13100177830468288,0.5098661643469262,0.5952866827129917,0.10146782928724273,0.01858894566481466,103,1460,6,118,0.9264967397747481
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.35,0.12424607961399277,0.2594458438287154,0.944954128440367,0.06649451258876694,0.13930053349140487,0.5143021592772177,0.5952866827129917,0.10146782928724273,0.025658608615923003,103,1446,6,132,0.918197984588026
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.36,0.12324588163514338,0.2568667344862665,0.926605504587156,0.06601307189542484,0.14819205690574985,0.510514412623109,0.5952866827129917,0.10146782928724273,0.01779451758919981,101,1429,8,149,0.9069353882631891
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.37,0.1251548946716233,0.26017516743946417,0.926605504587156,0.06710963455149502,0.16301126259632484,0.5184358321414867,0.5952866827129917,0.10146782928724273,0.02921834046247122,101,1404,8,174,0.8921161825726142
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.38,0.12618296529968454,0.2615062761506276,0.9174311926605505,0.06775067750677506,0.17901600474214582,0.522720666038767,0.5952866827129917,0.10146782928724273,0.03377018158757165,100,1376,9,202,0.8749259039715471
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.39,0.12692307692307692,0.26232114467408585,0.908256880733945,0.06822880771881461,0.19264967397747482,0.5257380728131068,0.5952866827129917,0.10146782928724273,0.03648237150674818,99,1352,10,226,0.8601066982809722
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.4,0.12813738441215325,0.2634437805540467,0.8899082568807339,0.06903914590747331,0.2175459395376408,0.5305054592388461,0.5952866827129917,0.10146782928724273,0.04019866174149678,97,1308,12,270,0.8328393598103142
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.41,0.12837837837837837,0.2628666297731046,0.8715596330275229,0.06929248723559446,0.23532898636633076,0.531470564295764,0.5952866827129917,0.10146782928724273,0.03965874854270687,95,1276,14,302,0.8126852400711322
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.42,0.13156053184044786,0.26765375854214124,0.8623853211009175,0.07121212121212121,0.26437462951985774,0.5427262473692167,0.5952866827129917,0.10146782928724273,0.050918018779369835,94,1226,15,352,0.7824540604623592
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.43,0.1325564457392571,0.2676470588235294,0.8348623853211009,0.07199367088607594,0.2940130409010077,0.5457581888582691,0.5952866827129917,0.10146782928724273,0.05190651242980654,91,1173,18,405,0.7492590397154713
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.44,0.1339421613394216,0.2681291895185862,0.8073394495412844,0.07302904564315353,0.3254297569650267,0.5497407006895269,0.5952866827129917,0.10146782928724273,0.054136677720863335,88,1117,21,461,0.7142857142857143
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.45,0.1360323886639676,0.26888604353393086,0.7706422018348624,0.07460035523978685,0.36751630112625966,0.5551563353914489,0.5952866827129917,0.10146782928724273,0.05756274843975575,84,1042,25,536,0.6674570243034973
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.46,0.14113597246127366,0.27535258562793824,0.7522935779816514,0.0778727445394112,0.4084173088322466,0.5684788548970361,0.5952866827129917,0.10146782928724273,0.0695175437707136,82,971,27,607,0.6241849436870184
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.47,0.14571948998178508,0.2807017543859649,0.7339449541284404,0.08088978766430738,0.44398340248962653,0.5789496633760073,0.5952866827129917,0.10146782928724273,0.07881723034135556,80,909,29,669,0.5862477771191464
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.48,0.1477832512315271,0.27943368107302535,0.6880733944954128,0.08278145695364239,0.4872554831061055,0.5807287124568319,0.5952866827129917,0.10146782928724273,0.07960404824915943,75,831,34,747,0.5370480142264374
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.49,0.14163090128755365,0.2621127879269261,0.6055045871559633,0.08019441069258809,0.5257854179016005,0.5628917105615051,0.5952866827129917,0.10146782928724273,0.06186333977707875,66,757,43,821,0.4878482513337285
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.5,0.1425233644859813,0.2578191039729501,0.5596330275229358,0.08165997322623829,0.5649081209247184,0.562452762177184,0.5952866827129917,0.10146782928724273,0.061819312026827666,61,686,48,892,0.44279786603438054
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.51,0.14360313315926893,0.2516010978956999,0.5045871559633027,0.0837138508371385,0.6111440426793124,0.5615457959791166,0.5952866827129917,0.10146782928724273,0.06205743767419956,55,602,54,976,0.3894487255483106
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.52,0.14201183431952663,0.23928215353938184,0.44036697247706424,0.08465608465608465,0.6561944279786603,0.5557348170370112,0.5952866827129917,0.10146782928724273,0.058012660515432184,48,519,61,1059,0.3360995850622407
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.53,0.1476510067114094,0.23835319609967498,0.4036697247706422,0.09034907597535935,0.6988737403675163,0.5614673085196684,0.5952866827129917,0.10146782928724273,0.06669385752769641,44,443,65,1135,0.2886781268524007
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.54,0.14689265536723164,0.22727272727272727,0.3577981651376147,0.0924170616113744,0.7314759928867812,0.5575429355472611,0.5952866827129917,0.10146782928724273,0.06532618093638719,39,383,70,1195,0.25014819205690575
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.55,0.14102564102564102,0.20754716981132076,0.30275229357798167,0.09192200557103064,0.7617071724955542,0.5480808362693457,0.5952866827129917,0.10146782928724273,0.057759376304847856,33,326,76,1252,0.21280379371665678
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.56,0.14527845036319612,0.20270270270270271,0.27522935779816515,0.09868421052631579,0.7907528156490812,0.5507959209776631,0.5952866827129917,0.10146782928724273,0.06497969987407451,30,274,79,1304,0.18020154119739182
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.57,0.14323607427055704,0.19176136363636365,0.24770642201834864,0.10074626865671642,0.8085358624777712,0.5474907268520134,0.5952866827129917,0.10146782928724273,0.06387736104451933,27,241,82,1337,0.15886188500296383
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.58,0.13793103448275862,0.17777777777777778,0.22018348623853212,0.100418410041841,0.8221695317131001,0.5419675352612179,0.5952866827129917,0.10146782928724273,0.0591734617040815,24,215,85,1363,0.14167160640189685
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.59,0.13166144200626959,0.16253869969040247,0.1926605504587156,0.1,0.8358032009484292,0.5364443436704225,0.5952866827129917,0.10146782928724273,0.054278393156094895,21,189,88,1389,0.12448132780082988
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.6,0.13937282229965156,0.16286644951140064,0.1834862385321101,0.11235955056179775,0.8535862477771191,0.541679747909908,0.5952866827129917,0.10146782928724273,0.06670635441986872,20,158,89,1420,0.1055127445168939
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.61,0.13953488372093023,0.15384615384615385,0.1651376146788991,0.12080536912751678,0.8684054534676942,0.5410605690631505,0.5952866827129917,0.10146782928724273,0.0711459865870855,18,131,91,1447,0.08832246591582692
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.62,0.14414414414414414,0.14571948998178508,0.14678899082568808,0.1415929203539823,0.8873740367516301,0.5426593876815387,0.5952866827129917,0.10146782928724273,0.08390150975573694,16,97,93,1481,0.06698280972139893
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.63,0.14423076923076922,0.14018691588785046,0.13761467889908258,0.15151515151515152,0.8944872554831061,0.5421913698677923,0.5952866827129917,0.10146782928724273,0.08826276409851529,15,84,94,1494,0.05868405453467694
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.64,0.15053763440860216,0.1364522417153996,0.12844036697247707,0.18181818181818182,0.9063426200355661,0.5442582062999268,0.5952866827129917,0.10146782928724273,0.10426348864870864,14,63,95,1515,0.04564315352697095
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.65,0.14942528735632185,0.12974051896207583,0.11926605504587157,0.2,0.9122703023117961,0.5431564749247102,0.5952866827129917,0.10146782928724273,0.11024543224194963,13,52,96,1526,0.03852993479549496
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.66,0.12738853503184713,0.10330578512396695,0.09174311926605505,0.20833333333333334,0.918790752815649,0.5338310019650934,0.5952866827129917,0.10146782928724273,0.10004640992280568,10,38,99,1540,0.02845287492590397
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.67,0.1103448275862069,0.0847457627118644,0.07339449541284404,0.2222222222222222,0.9235328986366331,0.527825257845839,0.5952866827129917,0.10146782928724273,0.09466973349145005,8,28,101,1550,0.02133965619442798
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.68,0.08759124087591241,0.06465517241379311,0.05504587155963303,0.21428571428571427,0.9259039715471251,0.5205520866036442,0.5952866827129917,0.10146782928724273,0.0790952597659583,6,22,103,1556,0.016597510373443983
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.69,0.07518796992481203,0.05434782608695652,0.045871559633027525,0.20833333333333334,0.9270895080023711,0.5169155009825467,0.5952866827129917,0.10146782928724273,0.07023116350161733,5,19,104,1559,0.014226437462951986
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.7,0.061068702290076333,0.043668122270742356,0.03669724770642202,0.18181818181818182,0.9270895080023711,0.5126452017999791,0.5952866827129917,0.10146782928724273,0.054802964179667436,4,18,105,1560,0.013040901007705987
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.71,0.06201550387596899,0.043859649122807015,0.03669724770642202,0.2,0.9282750444576171,0.5132789153614492,0.5952866827129917,0.10146782928724273,0.06032211344765584,4,16,105,1562,0.011855364552459988
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.72,0.04838709677419355,0.03325942350332594,0.027522935779816515,0.2,0.9300533491404861,0.509959186521087,0.5952866827129917,0.10146782928724273,0.05216231340242817,3,12,106,1566,0.00889152341434499
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.73,0.032520325203252036,0.022222222222222223,0.01834862385321101,0.14285714285714285,0.9294605809128631,0.5053720305577842,0.5952866827129917,0.10146782928724273,0.029115431451864692,2,12,107,1566,0.008298755186721992
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.74,0.01652892561983471,0.011160714285714286,0.009174311926605505,0.08333333333333333,0.9294605809128631,0.5011017313752165,0.5952866827129917,0.10146782928724273,0.00644576447926058,1,11,108,1567,0.007113218731475993
without_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.03,original,0.75,0.01694915254237288,0.011235955056179775,0.009174311926605505,0.1111111111111111,0.9312388855957321,0.5020523017174219,0.5952866827129917,0.10146782928724273,0.013852262718637322,1,8,108,1570,0.005334914048606995
